timestamp,pm2_5,pm10,co2,tvoc,ozone,temperature,humidity
2025-09-19T03:09:21.165261,12.9,17.0,375.5,26.9,25.9,28.4,47.0
2025-09-19T03:19:21.165261,12.7,19.6,355.2,53.4,15.8,30.1,53.0
2025-09-19T03:19:28.925208,14.7,20.0,457.4,24.3,17.4,27.9,41.9
2025-09-19T03:29:21.165261,5.6,17.7,414.6,49.2,32.8,32.7,41.4
2025-09-19T03:39:21.165261,6.3,12.8,381.6,35.1,41.6,33.5,52.0
2025-09-19T03:49:21.165261,16.8,20.9,398.3,21.9,21.0,30.1,41.0
2025-09-19T03:49:28.925208,8.5,17.7,384.9,36.5,27.5,30.2,43.7
2025-09-19T03:59:21.165261,12.0,18.0,346.6,35.7,28.5,29.0,41.4
2025-09-19T04:09:21.165261,9.0,18.7,385.7,24.1,25.3,31.8,49.3
2025-09-19T04:19:21.165261,13.2,13.8,364.2,31.5,26.1,30.8,47.4
2025-09-19T04:19:28.925208,8.8,24.8,356.0,33.5,34.7,33.6,47.7
2025-09-19T04:29:21.165261,10.3,20.3,388.4,27.5,19.3,33.3,50.9
2025-09-19T04:39:21.165261,9.8,20.4,384.3,22.1,31.0,28.1,49.5
2025-09-19T04:49:21.165261,9.1,18.1,426.5,33.1,21.3,32.2,54.6
2025-09-19T04:49:28.925208,12.0,18.1,418.0,44.3,20.5,33.3,56.3
2025-09-19T04:59:21.165261,7.2,25.7,336.7,43.2,20.9,33.8,41.1
2025-09-19T05:09:21.165261,13.4,21.2,341.9,38.6,26.4,32.6,52.2
2025-09-19T05:19:21.165261,16.1,20.2,405.0,28.5,32.0,30.2,40.6
2025-09-19T05:19:28.925208,13.4,15.6,394.1,20.7,29.5,33.0,52.2
2025-09-19T05:29:21.165261,10.9,18.7,502.7,37.7,22.4,28.7,56.7
2025-09-19T05:39:21.165261,9.0,15.9,443.2,26.0,37.8,31.4,49.0
2025-09-19T05:49:21.165261,16.5,15.1,337.6,32.3,33.3,31.6,53.0
2025-09-19T05:49:28.925208,11.0,16.4,369.0,46.6,42.7,33.0,50.1
2025-09-19T05:59:21.165261,7.3,21.4,503.8,27.8,31.1,28.8,45.6
2025-09-19T06:09:21.165261,13.7,17.0,444.6,66.0,17.7,32.5,47.8
2025-09-19T06:19:21.165261,13.2,13.4,451.6,50.0,22.2,32.1,50.3
2025-09-19T06:19:28.925208,8.8,19.1,464.3,96.2,42.3,33.6,56.3
2025-09-19T06:29:21.165261,12.6,23.0,349.9,96.2,29.7,30.7,44.3
2025-09-19T06:39:21.165261,12.1,19.0,446.9,71.1,32.3,30.7,51.9
2025-09-19T06:49:21.165261,8.6,21.3,398.9,97.9,18.9,30.9,47.3
2025-09-19T06:49:28.925208,13.7,12.1,344.8,54.7,28.6,29.6,57.4
2025-09-19T06:59:21.165261,14.3,26.2,333.1,46.1,32.0,33.5,41.4
2025-09-19T07:09:21.165261,23.8,33.4,425.4,94.4,22.1,31.4,44.5
2025-09-19T07:19:21.165261,18.0,37.6,429.9,78.2,36.7,32.4,43.1
2025-09-19T07:19:28.925208,21.2,28.3,368.9,65.6,32.4,34.5,57.8
2025-09-19T07:29:21.165261,34.5,31.5,385.5,99.4,29.9,31.8,40.4
2025-09-19T07:39:21.165261,12.6,28.9,439.1,97.7,33.3,33.5,51.4
2025-09-19T07:49:21.165261,23.9,26.4,374.5,92.4,36.3,35.4,53.1
2025-09-19T07:49:28.925208,19.2,41.7,377.4,83.0,24.9,34.2,40.1
2025-09-19T07:59:21.165261,21.0,41.9,421.6,94.3,42.7,34.9,45.4
2025-09-19T08:09:21.165261,18.1,44.1,469.3,81.2,26.6,33.9,56.5
2025-09-19T08:19:21.165261,28.5,28.2,463.7,64.7,42.5,34.4,48.0
2025-09-19T08:19:28.925208,22.0,37.3,616.6,92.3,21.7,33.6,41.1
2025-09-19T08:29:21.165261,25.0,40.6,549.7,88.6,31.2,35.6,41.1
2025-09-19T08:39:21.165261,34.2,55.5,554.0,59.8,37.0,36.3,52.7
2025-09-19T08:49:21.165261,11.8,46.7,528.8,102.2,37.2,32.5,46.4
2025-09-19T08:49:28.925208,28.0,37.8,477.8,62.5,27.1,35.6,56.2
2025-09-19T08:59:21.165261,25.9,43.1,615.0,110.1,28.4,34.8,58.1
2025-09-19T09:09:21.165261,25.3,37.8,540.9,53.5,22.1,37.5,41.1
2025-09-19T09:19:21.165261,19.2,39.7,650.0,32.2,26.3,32.2,55.4
2025-09-19T09:19:28.925208,30.8,40.9,702.4,52.3,27.9,31.9,40.6
2025-09-19T09:29:21.165261,18.5,41.5,703.8,57.4,32.3,36.7,45.3
2025-09-19T09:39:21.165261,31.4,52.8,681.5,45.8,25.5,34.4,43.2
2025-09-19T09:49:21.165261,32.0,37.2,465.4,34.1,31.5,32.4,59.1
2025-09-19T09:49:28.925208,20.9,26.1,694.9,62.1,21.3,35.9,52.4
2025-09-19T09:59:21.165261,14.1,31.1,548.1,50.2,36.2,33.0,46.9
2025-09-19T10:09:21.165261,9.7,30.1,557.7,55.3,40.2,38.4,48.2
2025-09-19T10:19:21.165261,11.9,27.0,656.1,51.7,54.0,33.1,42.6
2025-09-19T10:19:28.925208,14.5,29.8,496.2,56.6,37.9,38.0,50.0
2025-09-19T10:29:21.165261,18.8,22.2,457.4,68.5,33.0,38.5,51.7
2025-09-19T10:39:21.165261,19.4,22.3,586.8,37.8,54.9,35.5,49.4
2025-09-19T10:49:21.165261,18.0,28.9,596.9,56.2,59.3,36.0,41.4
2025-09-19T10:49:28.925208,18.7,22.9,542.2,46.6,35.8,33.4,56.5
2025-09-19T10:59:21.165261,13.3,22.5,622.1,31.7,35.0,38.3,55.5
2025-09-19T11:09:21.165261,20.2,18.6,456.9,56.9,40.2,38.0,46.9
2025-09-19T11:19:21.165261,14.8,21.5,578.0,69.6,31.2,33.6,45.7
2025-09-19T11:19:28.925208,19.8,19.5,551.6,57.0,53.9,35.7,45.9
2025-09-19T11:29:21.165261,16.1,19.6,430.4,36.0,58.2,33.9,59.2
2025-09-19T11:39:21.165261,9.4,22.1,643.1,65.3,44.9,35.7,44.6
2025-09-19T11:49:21.165261,11.1,28.6,518.0,41.9,52.6,36.4,53.6
2025-09-19T11:49:28.925208,9.6,24.7,535.6,44.0,57.7,35.7,55.2
2025-09-19T11:59:21.165261,14.8,28.5,590.7,44.1,63.5,34.2,58.6
2025-09-19T12:09:21.165261,13.7,28.0,551.3,49.3,42.0,37.8,55.8
2025-09-19T12:19:21.165261,20.0,22.6,566.2,39.7,60.5,38.8,52.1
2025-09-19T12:19:28.925208,11.2,18.8,483.8,46.4,56.7,36.3,46.7
2025-09-19T12:29:21.165261,11.4,20.9,521.9,31.2,51.5,37.6,53.8
2025-09-19T12:39:21.165261,15.3,25.8,501.1,43.8,43.1,34.6,51.9
2025-09-19T12:49:21.165261,20.9,26.9,649.5,63.5,54.6,35.3,45.0
2025-09-19T12:49:28.925208,10.0,30.8,553.7,35.5,61.5,36.9,50.9
2025-09-19T12:59:21.165261,20.5,20.4,672.4,40.7,43.4,37.0,54.6
2025-09-19T13:09:21.165261,13.3,21.5,680.8,35.6,53.7,37.6,46.6
2025-09-19T13:19:21.165261,11.5,19.1,500.4,35.2,33.8,35.5,49.8
2025-09-19T13:19:28.925208,9.5,31.4,688.3,65.1,58.3,40.1,43.0
2025-09-19T13:29:21.165261,19.4,24.7,496.2,43.8,37.2,35.0,52.7
2025-09-19T13:39:21.165261,12.1,31.1,459.6,66.3,53.9,38.3,54.7
2025-09-19T13:49:21.165261,18.0,29.0,478.0,44.6,43.3,38.5,43.5
2025-09-19T13:49:28.925208,14.2,23.6,512.7,45.8,56.2,40.1,44.8
2025-09-19T13:59:21.165261,10.4,26.6,593.0,35.7,54.3,36.5,46.9
2025-09-19T14:09:21.165261,10.1,25.2,463.6,33.1,74.6,37.0,57.5
2025-09-19T14:19:21.165261,17.6,32.4,587.0,48.8,53.0,39.4,50.3
2025-09-19T14:19:28.925208,19.4,28.4,599.8,54.9,73.7,39.9,59.8
2025-09-19T14:29:21.165261,19.1,20.7,472.5,51.1,58.6,37.9,56.0
2025-09-19T14:39:21.165261,13.8,26.4,605.4,66.9,43.2,39.6,51.3
2025-09-19T14:49:21.165261,12.0,29.9,546.9,36.9,63.7,37.9,44.4
2025-09-19T14:49:28.925208,12.4,17.8,470.5,39.8,37.0,40.2,48.8
2025-09-19T14:59:21.165261,9.6,27.9,530.0,35.3,47.8,38.4,50.9
2025-09-19T15:09:21.165261,12.1,18.5,563.8,40.8,42.6,38.0,48.4
2025-09-19T15:19:21.165261,9.1,24.0,444.3,67.7,42.5,34.8,43.2
2025-09-19T15:19:28.925208,20.7,23.7,604.2,53.4,43.0,36.8,58.1
2025-09-19T15:29:21.165261,15.7,30.4,482.8,36.4,50.3,40.2,44.1
2025-09-19T15:39:21.165261,11.6,26.2,470.9,51.3,47.8,39.9,45.7
2025-09-19T15:49:21.165261,20.1,19.1,521.1,56.1,42.8,34.5,52.4
2025-09-19T15:49:28.925208,18.5,23.2,478.0,61.3,59.8,35.3,41.9
2025-09-19T15:59:21.165261,11.9,31.9,510.8,50.5,66.1,35.4,41.7
2025-09-19T16:09:21.165261,9.1,32.1,701.6,62.3,49.8,37.8,47.5
2025-09-19T16:19:21.165261,19.6,23.6,696.6,48.7,65.9,38.1,40.7
2025-09-19T16:19:28.925208,10.4,20.2,518.0,41.9,34.2,37.1,40.5
2025-09-19T16:29:21.165261,10.9,20.1,675.3,66.5,40.5,40.1,45.3
2025-09-19T16:39:21.165261,14.2,22.6,656.0,63.1,61.8,39.2,56.2
2025-09-19T16:49:21.165261,20.8,21.6,600.7,31.4,35.0,36.6,41.4
2025-09-19T16:49:28.925208,14.3,26.9,594.2,37.2,36.7,37.9,55.2
2025-09-19T16:59:21.165261,16.2,25.2,610.3,32.9,28.7,34.5,53.2
2025-09-19T17:09:21.165261,18.0,44.2,521.6,84.3,24.3,35.4,46.9
2025-09-19T17:19:21.165261,23.3,31.5,491.1,43.0,27.7,33.9,56.8
2025-09-19T17:19:28.925208,24.6,41.0,620.9,64.3,32.2,38.4,41.2
2025-09-19T17:29:21.165261,28.1,34.0,656.2,87.4,30.6,35.8,55.9
2025-09-19T17:39:21.165261,18.0,52.7,524.8,62.9,16.4,35.9,47.6
2025-09-19T17:49:21.165261,31.4,37.8,551.7,51.7,36.9,34.6,55.8
2025-09-19T17:49:28.925208,25.6,27.1,589.1,43.1,25.9,35.8,52.2
2025-09-19T17:59:21.165261,19.3,33.1,646.2,40.3,28.7,35.6,43.6
2025-09-19T18:09:21.165261,28.3,27.4,553.3,56.2,23.1,37.1,49.7
2025-09-19T18:19:21.165261,32.4,35.2,565.9,63.1,37.7,33.7,48.3
2025-09-19T18:19:28.925208,29.4,41.9,507.8,74.9,36.2,37.4,45.6
2025-09-19T18:29:21.165261,15.7,44.9,466.2,55.5,44.3,38.2,47.8
2025-09-19T18:39:21.165261,17.9,37.3,559.2,55.0,29.1,37.7,54.2
2025-09-19T18:49:21.165261,16.5,29.0,635.5,63.3,34.6,33.0,40.2
2025-09-19T18:49:28.925208,16.4,47.4,551.3,47.1,24.3,37.3,54.4
2025-09-19T18:59:21.165261,28.2,33.8,544.1,97.9,36.5,36.8,48.9
2025-09-19T19:09:21.165261,21.2,45.4,658.8,87.7,39.8,34.4,54.0
2025-09-19T19:19:21.165261,23.8,39.1,616.6,91.5,28.7,32.4,46.3
2025-09-19T19:19:28.925208,31.8,22.4,552.8,51.4,33.5,34.0,44.3
2025-09-19T19:29:21.165261,34.7,49.7,633.1,71.7,23.5,36.6,59.4
2025-09-19T19:39:21.165261,17.2,30.2,514.0,70.6,20.9,34.3,48.7
2025-09-19T19:49:21.165261,23.6,34.0,484.2,58.7,32.6,37.1,47.7
2025-09-19T19:49:28.925208,14.4,52.0,637.7,98.7,39.0,37.1,50.6
2025-09-19T19:59:21.165261,23.6,52.8,582.3,97.7,23.9,37.2,57.4
2025-09-19T20:09:21.165261,16.0,32.2,620.9,110.7,29.4,36.6,46.3
2025-09-19T20:19:21.165261,20.6,27.1,612.1,67.0,33.9,35.5,44.4
2025-09-19T20:19:28.925208,19.7,21.8,638.7,55.5,29.4,33.2,46.8
2025-09-19T20:29:21.165261,10.0,32.4,550.7,105.7,22.5,35.6,50.1
2025-09-19T20:39:21.165261,13.8,30.6,491.6,71.1,39.1,33.5,55.3
2025-09-19T20:49:21.165261,10.9,22.6,656.3,44.6,34.8,33.8,40.5
2025-09-19T20:49:28.925208,14.5,26.7,526.0,70.9,25.9,32.9,45.9
2025-09-19T20:59:21.165261,13.6,18.1,490.1,113.3,24.9,31.8,42.4
2025-09-19T21:09:21.165261,15.7,24.4,717.3,34.7,25.2,30.8,57.2
2025-09-19T21:19:21.165261,15.9,27.6,574.4,69.8,24.8,32.6,55.2
2025-09-19T21:19:28.925208,12.1,29.5,486.0,31.6,23.3,32.8,50.2
2025-09-19T21:29:21.165261,18.9,28.2,497.1,58.8,25.4,33.9,45.9
2025-09-19T21:39:21.165261,12.3,32.3,506.4,59.8,28.7,30.6,40.8
2025-09-19T21:49:21.165261,11.8,22.5,578.8,53.6,17.1,32.8,43.3
2025-09-19T21:49:28.925208,19.7,31.4,544.0,46.3,28.8,30.1,53.9
2025-09-19T21:59:21.165261,19.3,26.0,586.1,62.0,19.2,34.0,41.7
2025-09-19T22:09:21.165261,7.7,26.2,562.1,27.7,32.6,34.6,42.5
2025-09-19T22:19:21.165261,7.0,13.7,537.7,17.8,22.9,33.0,46.9
2025-09-19T22:19:28.925208,7.1,18.2,595.7,35.9,31.1,33.0,47.3
2025-09-19T22:29:21.165261,9.5,15.4,593.6,17.9,25.8,29.2,59.1
2025-09-19T22:39:21.165261,13.0,19.2,615.8,39.1,38.9,31.7,54.5
2025-09-19T22:49:21.165261,14.1,14.0,545.7,45.9,20.4,29.9,58.5
2025-09-19T22:49:28.925208,5.8,16.8,595.5,32.2,27.9,32.9,58.7
2025-09-19T22:59:21.165261,11.5,15.8,470.5,30.9,25.5,31.2,54.8
2025-09-19T23:09:21.165261,15.0,20.7,379.9,32.7,25.3,29.6,52.8
2025-09-19T23:19:21.165261,13.2,16.6,347.6,28.1,30.3,33.9,52.1
2025-09-19T23:19:28.925208,12.9,15.7,331.6,30.6,29.7,33.9,60.0
2025-09-19T23:29:21.165261,12.4,19.9,355.6,38.3,26.6,33.4,53.8
2025-09-19T23:39:21.165261,13.8,12.9,428.8,29.1,32.2,32.2,52.9
2025-09-19T23:49:21.165261,12.8,15.2,412.7,30.5,18.6,31.3,49.9
2025-09-19T23:49:28.925208,9.1,15.8,430.4,30.8,26.6,29.2,45.7
2025-09-19T23:59:21.165261,14.5,19.9,493.1,24.2,27.6,28.8,40.3
2025-09-20T00:09:21.165261,6.7,15.7,351.9,45.3,21.2,28.3,55.2
2025-09-20T00:19:21.165261,8.7,13.0,375.8,35.7,35.3,33.5,57.7
2025-09-20T00:19:28.925208,11.6,21.2,308.7,40.4,27.9,32.3,54.8
2025-09-20T00:29:21.165261,10.5,17.3,300,34.2,22.6,28.3,59.8
2025-09-20T00:39:21.165261,8.7,12.8,443.2,37.2,21.3,29.7,47.4
2025-09-20T00:49:21.165261,8.2,13.5,300,21.0,33.3,32.0,48.9
2025-09-20T00:49:28.925208,12.1,12.2,339.1,31.7,29.5,28.2,51.3
2025-09-20T00:59:21.165261,15.7,15.8,322.3,33.3,25.2,32.6,59.5
2025-09-20T01:09:21.165261,15.8,9.8,338.7,24.6,35.5,32.7,59.9
2025-09-20T01:19:21.165261,7.0,16.0,300,36.4,29.1,27.9,56.4
2025-09-20T01:19:28.925208,8.6,17.5,363.4,23.7,21.6,29.7,46.3
2025-09-20T01:29:21.165261,11.4,17.9,385.9,29.5,20.9,30.1,44.4
2025-09-20T01:39:21.165261,10.0,19.3,322.6,47.5,23.5,29.1,47.0
2025-09-20T01:49:21.165261,13.0,17.9,407.4,45.5,17.2,27.8,50.6
2025-09-20T01:49:28.925208,10.2,18.6,322.5,27.2,42.1,28.4,59.3
2025-09-20T01:59:21.165261,9.4,17.8,321.8,21.9,32.6,29.2,48.4
2025-09-20T02:09:21.165261,15.4,13.0,304.1,38.5,19.1,28.0,57.3
2025-09-20T02:19:21.165261,7.5,17.1,368.2,41.8,27.3,29.3,40.5
2025-09-20T02:19:28.925208,9.1,16.3,300,42.3,34.1,29.8,53.5
2025-09-20T02:29:21.165261,10.8,17.1,315.7,39.3,41.2,28.7,47.2
2025-09-20T02:39:21.165261,8.7,13.8,408.8,30.9,31.8,32.6,55.2
2025-09-20T02:49:21.165261,5.6,20.7,356.2,31.3,37.4,32.5,52.4
2025-09-20T02:49:28.925208,10.5,16.0,356.0,26.7,19.7,27.5,58.9
2025-09-20T02:59:21.165261,7.9,16.0,353.9,17.3,18.2,31.9,47.8
2025-09-20T03:09:21.165261,14.9,13.2,349.9,27.9,38.4,33.5,53.3
2025-09-20T03:19:21.165261,7.5,15.5,371.6,50.3,29.9,30.7,49.9
2025-09-20T03:19:28.925208,11.1,14.7,366.2,29.1,26.6,29.5,56.5
2025-09-20T03:29:21.165261,11.1,14.7,325.5,33.3,24.0,29.3,42.7
2025-09-20T03:39:21.165261,7.0,12.6,392.3,42.6,26.5,31.7,52.9
2025-09-20T03:49:21.165261,7.2,17.6,319.1,37.9,23.2,30.8,43.1
2025-09-20T03:49:28.925208,8.1,13.1,373.7,59.1,24.5,27.8,45.1
2025-09-20T03:59:21.165261,7.2,23.8,300,35.6,32.3,28.6,43.4
2025-09-20T04:09:21.165261,14.4,17.8,423.7,57.2,32.4,29.5,53.6
2025-09-20T04:19:21.165261,11.4,23.5,364.3,35.2,17.5,30.9,48.4
2025-09-20T04:19:28.925208,9.2,15.4,362.6,44.9,31.6,28.6,43.1
2025-09-20T04:29:21.165261,8.3,17.5,358.8,28.4,20.9,31.9,57.2
2025-09-20T04:39:21.165261,8.3,12.6,401.2,47.3,34.7,33.3,41.1
2025-09-20T04:49:21.165261,14.1,20.5,300,46.8,26.2,27.9,45.3
2025-09-20T04:49:28.925208,12.0,15.4,403.0,35.6,25.9,29.8,41.5
2025-09-20T04:59:21.165261,6.7,19.3,308.2,22.9,18.3,29.5,57.2
2025-09-20T05:09:21.165261,9.5,15.6,348.2,31.7,40.0,28.8,59.1
2025-09-20T05:19:21.165261,9.3,15.0,431.1,39.1,28.9,34.2,57.4
2025-09-20T05:19:28.925208,11.7,19.1,342.7,27.0,35.9,28.6,45.7
2025-09-20T05:29:21.165261,7.5,15.3,410.6,47.2,40.3,32.5,55.2
2025-09-20T05:39:21.165261,14.5,16.6,359.3,21.7,34.6,30.7,51.4
2025-09-20T05:49:21.165261,10.0,15.8,380.9,28.0,28.5,31.5,52.6
2025-09-20T05:49:28.925208,14.4,12.9,357.7,22.8,27.7,34.4,45.9
2025-09-20T05:59:21.165261,7.3,16.5,475.4,25.9,45.8,30.8,52.4
2025-09-20T06:09:21.165261,8.1,11.0,343.6,98.7,44.0,32.0,53.4
2025-09-20T06:19:21.165261,5.7,17.9,363.6,54.7,32.3,34.4,41.0
2025-09-20T06:19:28.925208,9.1,19.3,468.4,84.5,23.3,31.3,52.8
2025-09-20T06:29:21.165261,8.9,20.1,309.5,101.2,32.4,33.0,60.0
2025-09-20T06:39:21.165261,12.5,14.5,335.2,78.8,22.2,29.3,42.2
2025-09-20T06:49:21.165261,11.7,11.0,376.6,71.1,45.1,32.9,49.1
2025-09-20T06:49:28.925208,11.3,24.5,501.2,62.4,23.6,32.1,47.3
2025-09-20T06:59:21.165261,8.7,13.5,300,65.9,20.6,33.2,50.6
2025-09-20T07:09:21.165261,11.2,42.8,345.6,82.1,27.1,32.4,53.5
2025-09-20T07:19:21.165261,14.4,31.3,356.7,60.1,25.1,32.0,59.8
2025-09-20T07:19:28.925208,21.3,23.6,393.2,84.2,29.8,35.8,56.2
2025-09-20T07:29:21.165261,21.8,25.8,399.4,73.7,28.1,34.1,57.0
2025-09-20T07:39:21.165261,13.8,38.6,420.5,93.2,36.3,32.5,51.3
2025-09-20T07:49:21.165261,13.5,40.6,383.3,62.8,36.5,30.8,43.0
2025-09-20T07:49:28.925208,19.2,34.2,364.9,64.5,30.3,34.3,45.6
2025-09-20T07:59:21.165261,21.8,51.7,300,59.9,18.4,33.1,50.7
2025-09-20T08:09:21.165261,20.6,37.7,484.9,116.2,26.1,35.0,51.5
2025-09-20T08:19:21.165261,29.6,29.6,455.6,53.4,22.0,31.5,57.6
2025-09-20T08:19:28.925208,11.2,31.1,389.9,96.6,36.4,31.8,48.0
2025-09-20T08:29:21.165261,21.9,35.5,421.1,69.0,36.8,31.7,52.0
2025-09-20T08:39:21.165261,11.7,29.7,396.6,75.7,17.5,36.9,57.8
2025-09-20T08:49:21.165261,18.9,45.4,464.3,74.3,23.6,36.5,48.3
2025-09-20T08:49:28.925208,13.6,33.3,426.1,96.1,17.2,32.6,55.0
2025-09-20T08:59:21.165261,22.7,43.7,433.7,92.2,20.3,36.6,58.3
2025-09-20T09:09:21.165261,25.2,48.7,486.6,51.9,25.7,34.6,40.2
2025-09-20T09:19:21.165261,18.1,33.1,451.1,66.3,24.6,32.7,50.3
2025-09-20T09:19:28.925208,16.4,38.9,417.1,74.4,35.1,37.4,53.9
2025-09-20T09:29:21.165261,28.6,48.0,626.0,57.8,29.4,37.2,50.0
2025-09-20T09:39:21.165261,13.7,37.7,610.5,56.5,27.7,32.7,50.1
2025-09-20T09:49:21.165261,25.9,51.1,476.4,53.3,37.6,35.1,48.0
2025-09-20T09:49:28.925208,21.5,30.5,574.3,52.0,23.1,34.8,52.6
2025-09-20T09:59:21.165261,19.0,28.1,514.1,69.2,18.9,36.1,52.7
2025-09-20T10:09:21.165261,10.7,16.5,488.0,79.0,50.6,37.2,60.0
2025-09-20T10:19:21.165261,17.2,26.2,516.1,69.9,64.8,37.6,52.9
2025-09-20T10:19:28.925208,11.9,16.7,513.7,68.1,51.6,34.9,49.3
2025-09-20T10:29:21.165261,13.1,18.8,556.2,64.6,30.6,35.5,51.5
2025-09-20T10:39:21.165261,11.4,26.7,510.4,72.7,56.6,36.4,55.6
2025-09-20T10:49:21.165261,16.2,26.2,568.6,78.2,44.8,38.0,44.9
2025-09-20T10:49:28.925208,17.5,28.0,528.5,58.9,61.6,34.4,44.1
2025-09-20T10:59:21.165261,10.1,19.2,509.7,39.5,51.5,35.7,53.3
2025-09-20T11:09:21.165261,16.6,23.5,607.2,72.2,44.9,39.4,42.1
2025-09-20T11:19:21.165261,9.8,27.1,513.4,43.7,32.3,36.5,49.0
2025-09-20T11:19:28.925208,14.0,19.6,444.9,41.8,65.5,36.3,50.8
2025-09-20T11:29:21.165261,17.5,15.6,496.9,53.9,68.8,34.3,56.1
2025-09-20T11:39:21.165261,8.9,25.0,498.5,38.8,42.2,33.8,40.3
2025-09-20T11:49:21.165261,19.6,23.2,477.8,74.7,65.2,36.7,43.1
2025-09-20T11:49:28.925208,17.5,28.9,477.8,37.2,37.2,38.1,45.8
2025-09-20T11:59:21.165261,7.6,20.9,540.5,51.8,32.9,37.6,55.7
2025-09-20T12:09:21.165261,12.5,23.6,622.1,66.6,48.0,39.6,56.2
2025-09-20T12:19:21.165261,15.1,18.9,549.3,60.1,68.9,35.8,45.8
2025-09-20T12:19:28.925208,14.9,14.6,424.9,51.5,59.0,39.2,43.8
2025-09-20T12:29:21.165261,15.5,25.7,473.1,70.3,40.0,36.8,44.2
2025-09-20T12:39:21.165261,13.1,16.6,379.2,30.7,36.8,38.5,45.0
2025-09-20T12:49:21.165261,11.1,16.7,520.9,79.4,30.2,35.1,50.0
2025-09-20T12:49:28.925208,9.3,23.5,602.2,58.2,43.4,39.1,59.1
2025-09-20T12:59:21.165261,9.1,24.2,619.8,62.0,64.1,38.1,48.4
2025-09-20T13:09:21.165261,15.3,19.7,597.9,37.2,34.4,35.1,52.1
2025-09-20T13:19:21.165261,18.3,25.7,498.2,57.9,50.4,35.9,40.0
2025-09-20T13:19:28.925208,12.2,18.5,420.1,70.5,68.1,37.9,52.8
2025-09-20T13:29:21.165261,15.0,24.3,429.7,36.4,56.6,36.5,51.4
2025-09-20T13:39:21.165261,15.1,30.6,512.6,59.2,53.4,40.4,55.8
2025-09-20T13:49:21.165261,16.9,15.3,607.3,61.9,32.4,40.1,56.1
2025-09-20T13:49:28.925208,17.4,22.4,501.2,59.0,59.6,36.1,54.9
2025-09-20T13:59:21.165261,19.2,18.4,508.5,39.8,31.4,36.8,50.4
2025-09-20T14:09:21.165261,11.2,16.6,593.0,74.7,61.2,36.4,50.2
2025-09-20T14:19:21.165261,20.7,16.8,479.5,80.4,36.6,40.5,59.2
2025-09-20T14:19:28.925208,17.7,24.1,409.2,37.8,43.0,37.8,54.0
2025-09-20T14:29:21.165261,12.7,19.6,388.1,60.0,36.2,37.1,52.8
2025-09-20T14:39:21.165261,19.1,24.5,476.0,45.8,39.3,35.6,52.5
2025-09-20T14:49:21.165261,15.2,21.8,499.6,38.5,59.2,40.3,40.1
2025-09-20T14:49:28.925208,8.4,22.4,440.2,36.4,30.3,39.1,53.9
2025-09-20T14:59:21.165261,19.0,27.8,545.5,43.0,55.5,35.6,51.7
2025-09-20T15:09:21.165261,16.9,20.7,428.4,34.7,37.0,37.1,50.2
2025-09-20T15:19:21.165261,12.3,23.5,564.8,60.7,41.1,35.6,47.3
2025-09-20T15:19:28.925208,10.9,23.4,483.2,39.2,53.4,36.4,52.7
2025-09-20T15:29:21.165261,9.7,29.7,445.0,35.4,63.5,35.9,51.8
2025-09-20T15:39:21.165261,8.8,24.1,616.2,60.6,58.2,35.1,49.2
2025-09-20T15:49:21.165261,8.6,29.2,423.1,71.3,47.2,37.4,55.0
2025-09-20T15:49:28.925208,19.8,22.7,444.3,42.4,68.7,37.3,59.9
2025-09-20T15:59:21.165261,18.1,25.0,452.3,47.7,50.5,36.5,41.7
2025-09-20T16:09:21.165261,14.9,18.4,555.7,75.0,40.8,37.5,49.9
2025-09-20T16:19:21.165261,13.5,25.9,572.7,69.0,68.7,36.3,58.5
2025-09-20T16:19:28.925208,10.6,24.6,436.5,67.4,63.5,36.2,41.3
2025-09-20T16:29:21.165261,13.9,24.4,433.5,56.6,73.3,35.4,51.7
2025-09-20T16:39:21.165261,14.7,21.4,398.8,44.4,46.3,38.5,43.1
2025-09-20T16:49:21.165261,14.2,21.0,522.1,35.2,58.8,38.0,57.5
2025-09-20T16:49:28.925208,8.7,32.0,404.0,60.2,34.3,38.7,45.8
2025-09-20T16:59:21.165261,9.0,29.2,611.3,73.4,47.9,39.3,54.6
2025-09-20T17:09:21.165261,16.5,39.1,416.9,102.9,27.5,38.5,54.0
2025-09-20T17:19:21.165261,29.4,45.2,589.0,54.7,26.6,39.0,41.9
2025-09-20T17:19:28.925208,12.2,31.6,417.2,88.4,37.4,34.9,40.0
2025-09-20T17:29:21.165261,12.8,27.0,537.7,89.5,44.4,33.6,55.8
2025-09-20T17:39:21.165261,13.7,25.1,528.3,127.4,42.2,38.7,49.6
2025-09-20T17:49:21.165261,15.6,42.5,537.9,61.8,25.6,38.8,53.0
2025-09-20T17:49:28.925208,17.6,24.1,569.5,119.1,23.2,35.4,46.8
2025-09-20T17:59:21.165261,23.7,20.4,426.6,79.3,19.4,33.5,58.7
2025-09-20T18:09:21.165261,21.7,36.4,617.2,88.0,16.7,34.7,46.3
2025-09-20T18:19:21.165261,12.7,46.8,515.0,82.3,29.7,34.2,46.7
2025-09-20T18:19:28.925208,17.5,35.3,521.1,58.2,30.7,34.8,53.7
2025-09-20T18:29:21.165261,25.7,41.3,447.4,100.8,19.9,38.4,44.7
2025-09-20T18:39:21.165261,24.3,24.4,441.4,96.1,32.6,37.8,52.6
